source,target,weight
29417304,353135573,1
29417304,370416792,1
29417304,74807613,1
29417304,35339502,1
29417304,344035749,1
29417304,548528847,1
29417304,3129781049,1
29417304,380405880,1
29417304,3101775029,1
29417304,311127642,1
29417304,406074698,1
29417304,458882561,1
29417304,35331806,1
29417304,492310251,1
29417304,90782590,1
29417304,296459970,1
29417304,61567598,1
29417304,30515073,1
29417304,41604889,1
29417304,40493569,1
29417304,705883092,2
29417304,51813493,2
29417304,373375786,1
29417304,330801456,1
29417304,754135908,1
29417304,452172857,1
29417304,325762850,1
29417304,611678587,1
29417304,54759128,1
29417304,844487378,1
29417304,612607270,1
29417304,366157497,1
29417304,297602297,1
29417304,3013844129,1
29417304,29972719,1
29417304,403823786,1
29417304,71690942,1
29417304,339312080,1
29417304,536646582,1
29417304,74550611,1
29417304,34093672,1
29417304,35956679,1
29417304,2941803117,1
29417304,820187383,1
29417304,3128164938,1
29417304,803672700,1
29417304,391037367,1
29417304,33509558,1
29417304,702148230,1
29417304,78580934,1
29417304,309982302,3
29417304,512471238,2
29417304,498676072,1
29417304,413514250,1
29417304,86849006,3
29417304,7776912,1
29417304,64479972,1
29417304,917622984,1
29417304,977710998,1
29417304,38218247,1
29417304,61125151,1
29417304,380061064,1
29417304,913646262,1
29417304,48479107,1
29417304,47211290,1
29417304,72138008,1
29417304,790941235,1
29417304,309320378,1
29417304,43789332,1
29417304,322074102,1
29417304,316808862,1
29417304,2952547744,2
29417304,32569277,1
29417304,2993849632,1
29417304,496373709,1
29417304,36269736,1
29417304,969578912,1
29417304,411745673,1
29417304,313012031,1
29417304,318267689,1
29417304,58784259,1
29417304,470381636,1
29417304,90597940,1
29417304,2969336007,1
29417304,3219848542,1
29417304,54926993,1
29417304,543410216,1
29417304,2974532053,1
29417304,35468249,1
29417304,3095893107,3
29417304,2990746376,1
29417304,414461904,1
29417304,312291066,1
29417304,335369016,1
29417304,519597892,1
29417304,63227112,2
29417304,35059473,1
29417304,3024088539,3
29417304,3103716602,1
29417304,3303989253,1
29417304,369797546,1
29417304,366560536,1
29417304,3292366198,1
29417304,41831995,2
29417304,3066971865,1
29417304,747319086,1
29417304,88463034,1
29417304,67090975,1
29417304,3102013724,6
29417304,38804863,1
29417304,626682905,1
29417304,3193034931,1
29417304,788057011,2
29417304,8861752,1
29417304,3242407166,2
29417304,3242429383,1
29417304,437988460,1
29417304,396186567,1
29417304,583930989,1
29417304,3141672447,1
29417304,409072266,1
29417304,316165215,1
29417304,382387180,1
29417304,35054382,1
29417304,370858203,1
29417304,68524032,1
29417304,5749892,1
29417304,750360169,1
29417304,47476299,1
29417304,863261922,1
29417304,595672808,1
29417304,71203770,1
29417304,382481131,1
29417304,600251212,1
29417304,49132671,1
29417304,533238987,1
29417304,420053134,1
29417304,80748017,1
29417304,483422404,2
29417304,77324449,1
29417304,3081904473,1
29417304,47023799,1
29417304,630302586,1
29417304,443349273,1
29417304,3370819133,1
29417304,390292039,1
29417304,3097408302,1
29417304,316130208,1
29417304,32162626,1
29417304,563760715,2
29417304,81714813,1
29417304,3237607138,1
29417304,745931653,1
29417304,397965881,1
29417304,60303192,2
29417304,624082498,2
29417304,312805513,1
29417304,471600962,1
29417304,734111744,1
29417304,3382810312,1
29417304,29555809,1
29417304,31824426,1
29417304,3385077694,1
29417304,3254271222,3
29417304,3182728773,2
29417304,872849262,2
29417304,33947031,1
29417304,84685398,1
29417304,701862333,1
29417304,35478994,1
29417304,52942909,1
29417304,549435809,1
29417304,55030954,1
29417304,44958914,1
29417304,3379243438,1
29417304,542095755,1
29417304,336532701,1
29417304,3323449154,1
29417304,375927450,1
29417304,46872679,1
29417304,464908563,1
29417304,560833871,1
29417304,31454499,1
29417304,366888586,1
29417304,319719228,1
29417304,8470932,4
29417304,3317884392,1
29417304,3365916359,1
29417304,400352771,1
29417304,3300937807,1
29417304,341200359,1
29417304,3033360176,1
29417304,34048927,4
29417304,863506428,1
29417304,3028286472,1
29417304,3424184224,1
29417304,93777935,1
29417304,3385054665,1
29417304,52641140,1
29417304,3276799220,1
29417304,44159504,2
29417304,3249290720,1
29417304,3171677163,2
29417304,636440175,1
29417304,32614638,1
29417304,3254352333,1
29417304,500105770,1
29417304,3146679350,1
29417304,459000960,1
29417304,30706364,1
29417304,70722518,1
29417304,3291232783,1
29417304,65508189,1
29417304,811875362,1
29417304,2942896719,1
29417304,81139887,1
29417304,574779647,1
29417304,3178876508,1
29417304,74353989,1
29417304,69730304,2
29417304,340534889,1
29417304,437634041,1
29417304,3307040880,1
29417304,3347199549,1
29417304,896594077,1
29417304,2942795488,1
29417304,633785962,1
29417304,580118481,2
29417304,3392933945,1
29417304,36654629,2
29417304,405145153,1
29417304,85204542,1
29417304,596001734,1
29417304,957915054,1
29417304,32790709,1
29417304,788699546,1
29417304,34610771,1
29417304,372523525,1
29417304,5145071,1
29417304,886993130,1
29417304,31239996,1
29417304,49554404,1
29417304,472343405,1
29417304,3256359685,1
29417304,588640557,1
29417304,433669745,1
29417304,885611922,1
29417304,81240509,1
29417304,57699799,1
29417304,365543978,1
29417304,72955172,1
29417304,3557116642,1
29417304,606135759,1
29417304,31521032,1
29417304,79475309,1
29417304,637189066,1
29417304,343429133,1
28414994,29330030,1
28414994,484570092,1
28414994,30884185,1
107181401,29417304,7
107181401,1507338108,1
107181401,24165761,1
107181401,2836421,1
107181401,16116288,1
107181401,2837200561,1
107181401,23995748,1
107181401,23618466,1
107181401,38228095,1
107181401,1496971,1
107181401,115979444,1
17017064,2875761863,1
17017064,2788445747,1
17017064,2809657193,1
17017064,2836421,1
17017064,972651,1
17017064,18367743,1
17017064,29555809,1
17017064,83788240,1
17017064,818693262,1
202924368,216776631,1
202924368,29417304,1
1465961396,20418811,1
2328599465,75052666,21
1686369542,75052666,4
1686369542,22197119,2
1686369542,89820928,1
1686369542,361342191,4
1686369542,34310801,5
1686369542,728604440,1
1686369542,2836421,3
1686369542,18631010,1
1686369542,2739446098,3
1686369542,292521710,1
1686369542,2884771,1
1686369542,507860747,2
1686369542,487600344,1
1686369542,246571873,1
1686369542,8861752,2
1686369542,227837742,2
1686369542,293012979,1
1686369542,19468168,2
1686369542,23995748,3
1686369542,9411482,1
1686369542,237606548,1
1686369542,347627434,1
1686369542,25541932,1
1686369542,791077327,1
1686369542,7744592,1
16408207,606907410,2
16408207,237557200,1
16408207,462305473,1
16408207,17377142,2
380703912,75052666,8
61582041,75052666,7
1481441276,75052666,1
355470606,75052666,11
355470606,637189066,1
241983890,47497984,1
241983890,65277959,1
15249499,3190958355,1
15249499,2563912183,1
2198548080,29417304,2
2198548080,2547790158,1
2198548080,28028808,1
2198548080,424660548,2
2198548080,728604440,1
1496971,243948272,1
1496971,86911192,3
1496971,22614406,1
1496971,361643252,1
1496971,2853946327,4
1496971,34048927,1
1496971,34812454,1
1496971,500471828,1
1496971,3139235347,1
1496971,25593421,1
1496971,236187285,1
1496971,2949313702,1
1496971,419064940,1
1496971,3016964426,1
1496971,485242725,1
1496971,69691452,1
1496971,3347713985,1
1496971,743839747,1
1496971,25533847,1
1496971,347915546,1
1496971,713501250,1
242425589,460977336,1
242425589,29417304,4
242425589,25282365,1
242425589,2863694324,1
242425589,53019309,1
242425589,564667441,1
242425589,4207961,3
242425589,265523983,1
242425589,97994396,1
242425589,45969272,1
242425589,487600344,2
242425589,27258625,1
14806609,158792466,1
14806609,2330415198,1
14806609,19817778,1
46571486,750500683,1
214754515,29417304,1
214754515,24734286,1
214754515,3107989610,1
214754515,25178222,1
214754515,450812542,1
27669037,29417304,3
27669037,318629482,1
1733689704,2971986082,1
1733689704,2158281460,1
1733689704,289118612,1
1733689704,20068679,1
1733689704,47475039,1
198902989,49622105,1
198902989,22981318,1
198902989,2591971248,1
198902989,2410348671,1
198902989,452172857,1
198902989,404298678,1
198902989,27127139,1
2796718409,29417304,5
2796718409,94391895,1
190465672,3107989610,1
2927171343,37811000,1
151988900,2927171343,1
21228708,459546914,1
21228708,489748583,1
106922623,191175879,1
106922623,116252479,1
106922623,14404884,1
17012177,2845605179,1
17012177,24920395,1
17012177,19075173,1
17012177,192477353,1
17012177,20946303,1
17012177,194283821,1
17012177,1947549751,1
2505937453,58375055,3
1563087942,2927171343,1
138168339,2927171343,2
138168339,249728730,1
138168339,2370768564,1
138168339,342531104,1
138168339,53503202,1
138168339,487600344,1
138168339,19468168,2
138168339,73389493,1
138168339,14731096,1
138168339,183753455,5
138168339,46213956,1
138168339,54291658,1
138168339,366198672,2
138168339,360761430,2
138168339,3409621467,1
138168339,20772763,1
138168339,47554499,1
138168339,18607498,1
138168339,36890646,1
138168339,284246418,1
138168339,3607982174,1
34776514,381523471,1
16259921,257257959,1
16259921,349803020,1
15975240,29417304,1
116820849,65404941,1
116820849,2547790158,3
116820849,308833366,1
116820849,518646310,9
116820849,19468168,2
116820849,36152932,1
116820849,396949974,1
116820849,156293997,1
116820849,2984231781,1
116820849,40946226,1
116820849,382698473,1
116820849,40154387,1
116820849,1317726559,1
116820849,22641702,1
116820849,2279670090,2
116820849,246339554,1
116820849,376388082,1
116820849,3125799586,1
116820849,3064152827,1
116820849,626229439,1
116820849,2290491181,1
116820849,161940553,1
116820849,29049770,1
116820849,954327512,1
116820849,44989113,1
116820849,724521750,1
116820849,325753392,1
116820849,48948808,1
116820849,1431557515,1
116820849,76770147,1
116820849,55676725,1
116820849,2943036940,1
116820849,367817081,1
116820849,47871820,1
116820849,276796186,1
116820849,2190597806,1
116820849,478972387,1
116820849,42958658,1
116820849,2924008402,1
116820849,17524863,1
116820849,158792466,1
116820849,3116995985,1
116820849,17999966,1
116820849,1619689098,1
116820849,298608719,1
116820849,121572025,1
116820849,404334121,1
116820849,97780931,1
116820849,3129484048,1
116820849,2153090638,1
116820849,2797781981,1
116820849,3051027077,1
116820849,2149677560,1
23618466,27990003,1
23618466,76601805,1
23618466,3118706010,1
23618466,316540144,2
23618466,2400916177,1
23618466,593054916,1
23618466,348664508,1
23618466,24168009,1
23618466,954327512,1
23618466,842109182,1
23618466,2936418297,1
23618466,345692421,1
23618466,2443199622,1
23618466,2493545168,1
23618466,2902386714,1
23618466,637189066,1
23618466,58832888,1
23618466,2951351524,1
23618466,769645476,1
23618466,2826580150,1
23618466,788699546,1
23618466,3178812823,2
23618466,917494267,1
23618466,2797781981,3
23618466,4831325111,2
16988803,2927171343,1
16988803,3145304479,1
16988803,872419345,1
16988803,585725732,1
16988803,17482476,1
2797094868,2927171343,1
16196317,2927171343,1
518646310,728604440,4
518646310,93879982,3
518646310,972651,1
518646310,65277959,1
518646310,95270375,1
518646310,569163929,1
518646310,62702864,1
518646310,71082732,2
518646310,52299545,2
518646310,53053,2
518646310,549004128,1
1105528855,455524335,1
1105528855,21242484,2
1105528855,564667441,1
1105528855,41109566,1
1105528855,2853946327,5
1105528855,1650278431,1
1105528855,604092120,1
1105528855,277471925,1
1105528855,258022817,1
1105528855,415582246,2
1105528855,518646310,1
1105528855,3217813955,1
1105528855,2806111849,1
1105528855,573220314,1
1105528855,1451749004,1
1105528855,31460348,1
1105528855,266778432,1
1105528855,2245887787,1
1105528855,189240138,1
1105528855,382442573,1
1105528855,2321866125,1
1105528855,297721424,1
1105528855,2826580150,1
1105528855,33625021,1
1105528855,2282743617,1
1105528855,17133657,2
1105528855,161940553,1
1105528855,2156150502,1
1105528855,22481727,1
1105528855,2925246451,2
1105528855,423717038,1
1105528855,15721256,1
1105528855,1496530303,1
1105528855,2400916177,1
1105528855,256347470,1
1105528855,3177148477,1
1105528855,86911192,1
1105528855,2321273232,1
1105528855,389887214,1
1105528855,2699963029,1
1105528855,130477174,1
1105528855,525768567,1
1105528855,382698473,2
1105528855,3192743382,2
1105528855,88348525,1
1957434656,2927171343,1
1957434656,2239924549,4
1957434656,3178473917,2
1957434656,2853946327,1
1957434656,2293625036,1
1957434656,538459864,1
235840781,2927171343,1
235840781,97474887,1
225633169,25110374,1
225633169,480819245,1
225633169,32178047,1
225633169,89084661,1
1596737431,361342191,2
1596737431,20772763,1
1596737431,97474887,1
1596737431,93963456,1
1596737431,49698134,2
1596737431,358519345,3
16190478,2557951345,1
16190478,898753304,1
16190478,355636790,1
16190478,88977947,1
16190478,74672763,1
16190478,327635278,2
16190478,22597474,2
16190478,826172340,1
16190478,235672285,1
16190478,232553434,1
16190478,468065281,1
16190478,386437541,1
16190478,2321273232,1
16190478,987847314,1
16190478,1979464926,1
16190478,2927297108,1
2618851285,75052666,13
2618851285,2836421,2
13918492,339312080,1
13918492,777059101,1
13918492,39346529,1
13918492,2878526791,1
13918492,19212855,1
13918492,21548051,1
13918492,22510348,1
13918492,242171358,1
13918492,22654629,1
13918492,2853946327,3
13918492,427788366,2
13918492,3115657175,2
13918492,18457530,1
13918492,1942234530,1
13918492,162100933,1
13918492,66920331,1
13918492,152119231,1
13918492,2431025413,2
13918492,54967141,1
13918492,785737747,1
13918492,282572817,1
13918492,73959024,1
13918492,33040946,1
13918492,258162417,1
13918492,875168677,3
13918492,1605264572,1
13918492,14890693,1
