source,target,weight
952506773491060738,952506773491060738,2
15083100,952506773491060738,1
15083100,15083100,1
1455427928,838509853073108992,1
3631215134,916113921471156224,1
49800596,49800596,1
274170164,997620077599035392,1
274170164,35826823,1
39130254,39130254,1
20228651,20228651,1
20228651,2476130260,1
18831926,20228651,1
18831926,584834521,1
18831926,452172857,1
18831926,421094855,1
18831926,51241418,1
18831926,390952185,1
18831926,32981486,1
18831926,881159017644654592,1
18831926,18831926,2
18831926,523949557,1
18831926,366107110,1
18831926,760213207332052995,1
18831926,24365670,1
18831926,2828136269,1
18831926,33337778,1
18831926,290266228,1
18831926,19885037,1
18831926,2836849178,1
18831926,330575788,1
18831926,332718371,1
18831926,73926693,1
18831926,704755034,1
18831926,316043436,1
18831926,2298862279,1
18831926,25837512,1
18831926,735900866,1
18831926,909515698124226560,1
18831926,714899675829153792,1
18831926,309570860,2
18831926,96684891,2
18831926,601805846,1
18831926,251611072,1
18831926,4266387261,1
18831926,581802894,1
18831926,61001223,1
18831926,87320061,1
18831926,404008232,1
18831926,4822119385,1
1102961242556239872,1253054049437601799,1
1175089855761649664,1253401961745068032,1
918179742695780353,918179742695780353,1
2555135053,2687542706,1
2555135053,2555135053,2
2555135053,740574177296584704,1
2687542706,914009283171426304,1
2687542706,3874854869,1
2687542706,741353623,2
2687542706,336441712,1
2687542706,2895328036,1
2687542706,2687542706,6
2687542706,42294362,2
2687542706,3147615064,1
23875517,300453774,1
3379848088,3379848088,1
221215859,52770751,2
221215859,252794509,2
221215859,4869569331,1
1373531468744552448,221215859,3
1373531468744552448,32871593,2
1373531468744552448,923643522,3
1373531468744552448,796116358882873345,1
1373531468744552448,91692139,1
1373531468744552448,2875332224,1
1373531468744552448,155930120,1
1373531468744552448,2824799129,1
1373531468744552448,4452865653,1
1373531468744552448,827206955756298241,1
1373531468744552448,23484683,2
1373531468744552448,4837277085,1
1373531468744552448,440516399,1
1373531468744552448,238628946,1
1373531468744552448,760176654,1
1373531468744552448,56459602,2
1373531468744552448,34676583,12
1373531468744552448,1373531468744552448,73
1373531468744552448,214184473,1
1373531468744552448,230718494,2
1373531468744552448,3319258853,3
1373531468744552448,18536738,1
1373531468744552448,162905504,1
1373531468744552448,55005601,1
1373531468744552448,1954460286,1
1373531468744552448,59138395,1
1373531468744552448,334036959,1
1373531468744552448,557183350,2
1373531468744552448,1449215348,45
1373531468744552448,455213065,4
1373531468744552448,978633889466941440,2
1373531468744552448,326287352,2
1373531468744552448,392803546,1
1373531468744552448,87674057,1
1373531468744552448,6817032,1
1373531468744552448,23671125,1
1373531468744552448,21272239,1
1373531468744552448,1382090331001393154,10
1373531468744552448,575858975,2
1373531468744552448,99693732,1
1373531468744552448,167366447,3
1373531468744552448,564742359,1
1373531468744552448,394169629,1
1373531468744552448,421392732,1
1373531468744552448,390214542,1
1373531468744552448,176243562,1
1373531468744552448,30533818,1
1373531468744552448,2799134212,1
1373531468744552448,2638388729,1
1373531468744552448,250412506,1
1373531468744552448,30128136,1
1373531468744552448,4395312869,4
1373531468744552448,23969939,1
1373531468744552448,735561897479536640,1
1373531468744552448,784786771,1
1373531468744552448,627129139,2
1373531468744552448,22241115,1
1373531468744552448,22501737,1
1373531468744552448,51992636,1
1373531468744552448,346891205,1
1373531468744552448,94111711,1
1373531468744552448,3236887628,1
1373531468744552448,238736740,1
1373531468744552448,96293569,1
1373531468744552448,796074522,1
1373531468744552448,260009930,1
1373531468744552448,774076758916263937,1
1373531468744552448,253718620,1
1373531468744552448,904072392967946240,1
1373531468744552448,1381630955975217152,1
1373531468744552448,3298681037,1
1373531468744552448,2547237505,1
1373531468744552448,17449109,1
1373531468744552448,422043691,1
1373531468744552448,626594549,1
1373531468744552448,23718361,1
1373531468744552448,22675708,1
1373531468744552448,3410693427,1
1373531468744552448,1951980307,1
1373531468744552448,391610975,1
1373531468744552448,25426968,1
1373531468744552448,1636042532,1
1373531468744552448,2513133906,1
1373531468744552448,276297195,1
1373531468744552448,4758351846,1
1373531468744552448,154920945,1
37190669,865341727,1
37190669,703270398356541442,1
1086164063757971457,1467057306,1
1086164063757971457,1086164063757971457,3
1086164063757971457,406519432,1
1086164063757971457,1149952580535095296,1
1086164063757971457,1094700302782083072,1
2476130260,48494050,1
2476130260,4838006775,1
2476130260,780306382213947392,1
2476130260,67021609,1
2476130260,3374058913,1
1009095043,127645810,6
1009095043,1009095043,1
1140646664,300453774,1
131069442,252794509,1
114471835,226014323,1
114471835,60322048,1
114471835,947385583,1
114471835,17763056,1
114471835,2211152340,1
114471835,83125503,1
114471835,951641559174299650,1
114471835,792380634,1
