user_id,community_id
1389137746271162375,0
1426134930774364169,0
1477860263386771463,0
1517626335409102850,0
2811539940,0
1489490114480771075,0
346905608,0
1475646186011115520,0
1459764356065857537,0
1438666454451179523,0
3095663571,0
1559981403022172160,0
891254558772604929,0
1485591612453494785,0
1485589168315060235,0
1483775302602002438,0
1435513322388922368,0
1449715454147239938,0
1513053505891708928,0
1576648229474672640,0
1513057314986610693,0
1513067776398995456,0
1513068734646145026,0
1572439961722298370,0
1513084350316748802,0
785235121049772032,0
1513088960167243776,0
1513197509153226754,0
1513162215347535877,0
1513163864653066245,0
1513189471646527488,0
1513191088206774273,0
1529095708212871168,0
1529097457195687936,0
421104568,0
4841167471,0
3133456055,0
1494400194145751040,0
1510361173430267905,0
1559864882631438336,0
961311601746853888,0
1431713577182892040,0
2960253868,0
1447616273374978050,0
941730124629655552,0
1595312925740523521,0
1459957739438940167,0
1577570732129017856,0
1528966589025923072,0
223088226,0
554297546,0
1573662525543092224,0
1957588550,0
462011658,0
738438683368423425,0
2517622874,0
1463627291741720576,0
1564096976244748289,0
1462555425627377669,0
1506274435514667008,0
1491292299334238210,0
205843460,0
1495711928421085185,0
1472375919616483329,0
1467142673492418562,0
884646404966068227,0
1560652026471624704,0
1504429596846215169,0
1572023153509138433,0
809177637360844800,0
1495562500183662599,0
904006602323361793,0
958282273106767872,0
1444183803153371140,0
377840514,0
1521821570515275776,0
1447242497562865664,0
47057726,0
941286732993060865,0
1570318816306946048,0
984112989128282112,0
854455604764606464,0
1518549641465409541,0
1490667436060057613,0
926474904484028417,0
1432726914326679559,0
59632531,0
713621786,0
964834820407873536,0
483774333,0
980037641860136963,0
924044709055496192,0
267200062,0
1635690090,0
384628796,0
1510920108574756871,0
1440380277323284481,0
146340015,0
1434182272077414406,0
1456225143009644545,0
636898280,0
222390970,0
1477833583804911617,0
1476038930440982532,0
1440337882225381390,0
709483084442411009,0
1466263792216535041,0
1575124791190749185,0
1530173638825365505,0
3042746294,0
1544577898203717632,0
1455237576722305026,0
1538827259573936128,0
1478246238067724288,0
1582739466883518466,0
1582378817901170697,0
