user_id,community_id
277232613,0
2589349215,0
14426487,0
2160199430,0
2845605179,0
15249113,0
463878814,0
294918280,0
3177909494,0
2410348671,0
423717038,0
23406730,0
415582246,0
29417304,0
92492429,0
3254271222,0
39246283,0
52299545,0
830232180,0
308698101,0
7768402,0
247104369,0
20691578,0
429882018,0
284757922,0
56883665,0
493406216,0
724455948,0
1497458611,0
242425589,0
97780931,0
91365997,0
455524335,0
455093636,0
499955286,0
40218616,0
91939936,0
40348363,0
76835612,0
528781542,0
3118706010,0
3032145463,0
482513852,0
68912745,0
585311688,0
541422291,0
3068537321,0
324376022,0
30312254,0
988425014,0
557606705,0
50748606,0
970516747,0
62965614,0
42510072,0
305908327,0
48389713,0
48308532,0
846631862,0
345761222,0
606523966,0
84991369,0
413599568,0
401171990,0
482497980,0
47769282,0
3218123231,0
39515245,0
472537040,0
747481796,0
87370174,0
44291590,0
8738922,0
74190899,0
588674330,0
378342147,0
3130332572,0
477960113,0
454415945,0
365460830,0
322219037,0
387888068,0
961231092,0
388069843,0
485874019,0
92854933,0
331837011,0
84604106,0
508918599,0
880456062,0
53760784,0
34354366,0
525599719,0
478602651,0
96154067,0
30254174,0
33040946,0
866884686,0
43323170,0
78502767,0
543864556,0
389041611,0
500026079,0
47526602,0
3013595854,0
3152384252,0
30806637,0
588306025,0
587754021,0
448482381,0
63309718,0
911565654,0
3214687065,0
730141657,0
42295835,0
68190852,0
374898934,0
376306456,0
52975474,0
3027879814,0
494716961,0
462208579,0
2983935425,0
329925376,0
379194192,0
474468461,0
492710342,0
3022782904,0
50151086,0
995027707,0
49819686,0
29844621,0
30242631,0
929862127,0
375116380,0
981764612,0
3022623742,0
417593220,0
983793061,0
41312290,0
879185479,0
396867524,0
79318657,0
803227008,0
326454163,0
48772945,0
51353167,0
509314341,0
891714356,0
35698331,0
70870481,0
95602411,0
66157203,0
3221952587,0
30856836,0
45777597,0
341729835,0
424612297,0
462305473,0
3168065509,0
387323421,0
33555786,0
353135573,0
74807613,0
35339502,0
548528847,0
380405880,0
406074698,0
458882561,0
35331806,0
492310251,0
90782590,0
296459970,0
41604889,0
40493569,0
705883092,0
51813493,0
373375786,0
330801456,0
611678587,0
844487378,0
612607270,0
29972719,0
403823786,0
71690942,0
536646582,0
74550611,0
2941803117,0
391037367,0
33509558,0
702148230,0
78580934,0
512471238,0
498676072,0
413514250,0
86849006,0
64479972,0
917622984,0
380061064,0
47211290,0
309320378,0
316808862,0
2952547744,0
32569277,0
2993849632,0
496373709,0
36269736,0
969578912,0
411745673,0
313012031,0
318267689,0
90597940,0
2969336007,0
35468249,0
312291066,0
63227112,0
35059473,0
3024088539,0
3103716602,0
369797546,0
41831995,0
3102013724,0
38804863,0
788057011,0
3242407166,0
583930989,0
382387180,0
35054382,0
370858203,0
5749892,0
47476299,0
595672808,0
71203770,0
600251212,0
49132671,0
533238987,0
420053134,0
80748017,0
77324449,0
3081904473,0
47023799,0
630302586,0
3370819133,0
32162626,0
81714813,0
397965881,0
624082498,0
471600962,0
734111744,0
3382810312,0
3385077694,0
3182728773,0
872849262,0
33947031,0
84685398,0
701862333,0
52942909,0
549435809,0
44958914,0
3379243438,0
3323449154,0
464908563,0
31454499,0
366888586,0
319719228,0
3317884392,0
3300937807,0
341200359,0
93777935,0
52641140,0
44159504,0
3249290720,0
3171677163,0
636440175,0
32614638,0
3254352333,0
500105770,0
70722518,0
3291232783,0
65508189,0
811875362,0
81139887,0
574779647,0
3178876508,0
74353989,0
69730304,0
437634041,0
3307040880,0
3347199549,0
896594077,0
2942795488,0
633785962,0
580118481,0
36654629,0
405145153,0
85204542,0
957915054,0
788699546,0
34610771,0
372523525,0
5145071,0
49554404,0
472343405,0
3256359685,0
433669745,0
885611922,0
57699799,0
72955172,0
3557116642,0
79475309,0
107181401,0
1507338108,0
2837200561,0
2809657193,0
2198548080,0
2547790158,0
424660548,0
460977336,0
564667441,0
265523983,0
45969272,0
27669037,0
318629482,0
2158281460,0
27127139,0
2796718409,0
94391895,0
14731096,0
15975240,0
2936418297,0
62702864,0
604092120,0
2245887787,0
2156150502,0
