user_id,community_id
1292806934832259072,258
786390133,885
1246440482760085504,1038
63864849,1039
2410932728,16
365216346,180
255690491,701
1497056280514605059,321
1264676262628462593,525
1201138053420589057,45
64996483,375
289118612,213
2288308578,21
1487123810197196801,585
1307648751776010241,350
1496645623432372228,223
174644542,1
1437168828,566
996585149344108545,274
43914724,958
434328453,318
1267071694570651649,1189
23024287,339
15229665,-1
145373186,0
1217198127591186437,275
1203051584835538946,163
3939412072,-1
421094855,247
757995401496715264,-1
4919482001,140
2414795454,669
2731072181,-1
889983470352650242,530
1473765727517691917,331
2872226579,458
938437423079489537,-1
3090493401,-1
4914517943,40
58224643,880
4479443416,254
852236474611322881,-1
247379602,116
4647164287,964
1497162505621286931,342
61565052,111
139713805,161
1426245153178624002,604
65159946,-1
1483778406416277510,132
156447298,-1
1398109016975360006,757
138168339,304
37535548,4
2224040881,1141
1452102090776584197,552
851011767081857024,19
161150365,-1
81484701,146
1097728256239902726,-1
56575418,215
1497065764083355659,227
1497198311840825409,1271
92149105,8
1357292684512223238,881
524872414,-1
2827085194,348
595478305,9
1423773144112893962,-1
1111366790209245192,242
185722900,734
227343379,-1
581279687,277
68599588,723
366588610,277
1494030932797530116,-1
890721130989965312,1044
41214438,680
1219694667694006273,-1
247302175,159
34262462,109
17919393,298
1145001497215717376,946
1495078512323141640,143
1068634980711059456,387
886318139029553152,243
268385416,216
1135865431707869184,-1
15075999,-1
1402297562024054786,356
1402351705954603021,669
1371100789406597126,-1
1161594440483508224,-1
468162887,125
54075875,-1
2371458720,316
52436759,1084
1349131671392673792,70
1094255854797369344,153
1123641386,86
1327843160,1
733417446875389953,-1
1856041183,90
1369065514522316811,239
1284890693907951618,271
1324894313650679808,94
238347447,72
506154028,126
2371261604,-1
843289458,25
274014803,197
18313747,75
87977606,649
2998228456,393
945720030964125697,-1
213341969,-1
215214712,1339
1183858884185907201,-1
1187026685922807810,735
1496808190700363779,15
506588386,-1
1101297343742263300,787
1452730505787551750,154
1417580296736854024,221
1455629705952915461,-1
4888067270,476
322025471,-1
1350744095979925505,-1
33380514,-1
1253106450,852
1101574261444132864,-1
385671257,33
1470034927609696259,312
2217181338,1564
3037066730,-1
1489306687978696705,-1
904047154997719040,71
15202296,246
358504373,731
21131522,3
1496834943162400775,576
262675787,477
1496756602443124741,-1
755277241479602176,784
1195858374652354560,111
1161752612502327296,281
551013493,452
17729749,553
15503210,633
1195888597,-1
2809661873,79
4208039679,1136
1496795583268503558,309
924369661,33
1115874631,96
636989940,1167
1496928625475702791,-1
109749447,553
104278607,56
1282774139036749832,-1
1440359975981772800,346
1055453585926995969,15
1326963663505420296,271
1359500035986194434,-1
57971872,54
2565921343,-1
76464176,-1
95412194,-1
1278653174371487747,981
19790597,161
832692898739036160,219
858638826020929536,71
19142612,-1
296005306,1172
1378,27
1208808557262573568,954
244548985,44
1462897264750325761,15
1493250474451116032,-1
1223930138,-1
362611279,239
1383152964240543757,420
30497289,157
1349532325181349891,769
141048668,61
1066838385141141505,781
3319071782,-1
414854490,1
1440710034296479751,1070
38838315,1
1269737152302235649,20
18376398,42
1225488153621827584,686
1022092129173221376,-1
1160119192663646208,802
1036817477651640320,771
1284065741248094208,299
1039238694706839553,48
1496989136120696836,1
1083051194552078337,78
1344696062011969536,-1
18374768,11
75055396,-1
17895820,1057
1650652338,676
383986280,24
92004163,132
374951750,-1
1176515494062505984,1136
420679859,282
1455773796317728768,3
