user_id,community_id
1564945285230592001,430
1195847494598574082,2370
1458871530033717250,804
1521908884855611392,560
1321420202169360385,1
1525237162396069890,559
1266643455922626562,327
1318238334540484609,327
1542530614192136195,432
1304475643053137920,1546
1565463652358127616,215
1493937631599677440,892
1545781393174708225,2154
1369735432318181378,1305
819135226513387521,674
1569817956187803648,896
1492888867724222464,994
1473195828605075462,218
1560762390161104903,2094
1030855202889494529,2411
1295939544639037448,1557
1488881507905294338,905
1375472631584002052,1933
1436891739223175173,308
1345332305674514432,1711
1534232300447272960,1256
1496606425287647242,185
4188202324,85
1556756650962391042,1718
1377532382971068417,1
1550866285797457920,49
1453848507044048911,1
1247480844043735042,4
1370480493154697218,1757
1421926554997862408,2878
2632153701,1548
888851076,1502
1410904576576872450,215
1529739521948008452,2977
1425530182467735558,741
1372339813513367554,840
1483815372121948161,963
1514980864022794244,31
1392254896439799808,1157
1249945927,3
1535315974773252096,1551
1366375471278133252,85
1292001829195218946,808
1325306970329415680,433
918980945738428417,12
1541431204091674629,316
1550284669710655488,1872
1512931547573325832,1807
48700724,2808
1424256310548254722,1379
1520521405070258176,1712
1547674779913555968,895
1561089645886185473,30
2787567876,134
3111900967,0
916713310057201664,480
1477592483940823041,689
1273662540220755969,1119
1317208260093612038,3040
1406686454718341125,1842
1330214016225062915,1756
1549355390546092034,6
1432026165250863104,890
1391815406956990467,3487
1550182084035190797,53
1257219520558702592,847
1543833901482840064,3128
1286796945906860032,889
1439694751381528576,94
1434109184673566721,1161
909831032307896321,571
1563111773427073024,542
2228641,2834
900741,165
1304051855589244928,3079
740870058226880512,416
1211964603761975297,2163
250653936,32
1072919939374333952,2469
1537168747659526144,497
1542626607118094338,1103
1531182477775147008,814
1387521295668101122,102
1393147665173532673,289
1416587661930811392,1730
1540457680686440451,2277
1378140082490707971,2237
1455242734940344325,2156
1302269026287194112,3200
1197961849314168833,1803
1383920448,2350
1447471855846232068,1
1475208714609381377,1376
1559874563432931331,3204
1470354013459779587,2864
1242550139270713346,244
1128259385766162433,941
1463351477670334469,184
1457487315413127168,304
1568739941110239232,1248
1559154566381408256,60
1361337157659594755,444
1571002980715069440,317
1475791628585472004,2025
1429052056619393029,282
1541848110133018625,2164
1392236327786237955,1468
1404068686223249416,889
1234068356908580864,4146
1364831322737377281,1374
1564184864319885312,813
979534895117631489,2685
